Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 HUN,KNN,0,0,braycurtis,0,0.5273394495412844,70,-1,0,11,0.4
 HUN,ZR,0,0,0,0,0,70,-1,0,-1,0.1
 HUN,RF,30,10,0,11,0.48104089219330853,80,-1,0,-1,0.4625
 HUN,SVM,0,0,rbf,0,0.48401486988847586,80,5,0,-1,0.3625
 HUN,KNN,0,0,chebyshev,0,0.5085501858736059,80,-1,0,7,0.3875
 HUN,ZR,0,0,0,0,0,80,-1,0,-1,0.3375
 HUN,RF,40,20,0,11,0.4830827067669173,90,-1,0,-1,0.4777777777777778
 HUN,SVM,0,0,linear,0,0.5154135338345864,90,5,0,-1,0.5888888888888889
 HUN,KNN,0,0,chebyshev,0,0.49473684210526314,90,-1,0,5,0.5111111111111111
 HUN,ZR,0,0,0,0,0,90,-1,0,-1,0.5
 HUN,RF,20,50,0,11,0.5005714285714286,100,-1,0,-1,0.62
 HUN,SVM,0,0,rbf,0,0.4998095238095238,100,0.5,0,-1,0.55
 HUN,KNN,0,0,braycurtis,0,0.4666666666666667,100,-1,0,11,0.55
 HUN,ZR,0,0,0,0,0,100,-1,0,-1,0.4
 KMT,RF,10,30,0,11,0.4396063960639606,10,-1,0,-1,0.4
 KMT,SVM,0,0,poly,0,0.44526445264452646,10,0.5,3,-1,0.1
 KMT,KNN,0,0,euclidean,0,0.44255842558425584,10,-1,0,11,0.5
 KMT,ZR,0,0,0,0,0,10,-1,0,-1,0.2
 KMT,RF,30,10,0,11,0.5094292803970223,20,-1,0,-1,0.75
 KMT,SVM,0,0,rbf,0,0.5158808933002481,20,5,0,-1,0.7
 KMT,KNN,0,0,hamming,0,0.46799007444168733,20,-1,0,11,0.6
 KMT,ZR,0,0,0,0,0,20,-1,0,-1,0.9
 KMT,RF,40,10,0,11,0.523,30,-1,0,-1,0.5
 KMT,SVM,0,0,poly,0,0.5315,30,100,3,-1,0.4666666666666667
 KMT,KNN,0,0,euclidean,0,0.51975,30,-1,0,9,0.6666666666666666
 KMT,ZR,0,0,0,0,0,30,-1,0,-1,0.3
 KMT,RF,10,40,0,11,0.5243379571248423,40,-1,0,-1,0.425
 KMT,SVM,0,0,poly,0,0.5366960907944515,40,0.5,3,-1,0.325
 KMT,KNN,0,0,euclidean,0,0.5382093316519546,40,-1,0,11,0.35
 KMT,ZR,0,0,0,0,0,40,-1,0,-1,0.325
 KMT,RF,40,20,0,11,0.5419847328244275,50,-1,0,-1,0.5
 KMT,SVM,0,0,linear,0,0.5595419847328245,50,0.5,0,-1,0.54
 KMT,KNN,0,0,euclidean,0,0.4994910941475827,50,-1,0,9,0.44
 KMT,ZR,0,0,0,0,0,50,-1,0,-1,0.54
 KMT,RF,10,30,0,11,0.5366666666666666,60,-1,0,-1,0.4
 KMT,SVM,0,0,linear,0,0.5520512820512821,60,0.5,0,-1,0.35
 KMT,KNN,0,0,euclidean,0,0.5341025641025641,60,-1,0,11,0.4666666666666667
 KMT,ZR,0,0,0,0,0,60,-1,0,-1,0.35
 KMT,RF,30,20,0,11,0.5366106080206986,70,-1,0,-1,0.4857142857142857
 KMT,SVM,0,0,rbf,0,0.551875808538163,70,0.5,0,-1,0.4714285714285714
 KMT,KNN,0,0,canberra,0,0.532470892626132,70,-1,0,9,0.5142857142857142
 KMT,ZR,0,0,0,0,0,70,-1,0,-1,0.5428571428571428
 KMT,RF,50,10,0,11,0.5232375979112271,80,-1,0,-1,0.675
 KMT,SVM,0,0,poly,0,0.5266318537859008,80,1,3,-1,0.7
 KMT,KNN,0,0,euclidean,0,0.5159268929503916,80,-1,0,11,0.5
 KMT,ZR,0,0,0,0,0,80,-1,0,-1,0.725
 KMT,RF,20,30,0,11,0.5305263157894737,90,-1,0,-1,0.4888888888888889
 KMT,SVM,0,0,rbf,0,0.5307894736842105,90,0.5,0,-1,0.5222222222222223
 KMT,KNN,0,0,canberra,0,0.5239473684210526,90,-1,0,11,0.4777777777777778
 KMT,ZR,0,0,0,0,0,90,-1,0,-1,0.5333333333333333
 KMT,RF,20,10,0,11,0.5362549800796813,100,-1,0,-1,0.35
 KMT,SVM,0,0,rbf,0,0.548472775564409,100,0.5,0,-1,0.31
 KMT,KNN,0,0,euclidean,0,0.5333333333333333,100,-1,0,5,0.54
 KMT,ZR,0,0,0,0,0,100,-1,0,-1,0.27
 BHP,RF,40,30,0,11,0.4475369458128079,10,-1,0,-1,0.4
 BHP,SVM,0,0,rbf,0,0.4440886699507389,10,1,0,-1,0.1
 BHP,KNN,0,0,hamming,0,0.4098522167487685,10,-1,0,5,0.4
 BHP,ZR,0,0,0,0,0,10,-1,0,-1,0.0
 BHP,RF,40,50,0,11,0.5120496894409938,20,-1,0,-1,0.9
 BHP,SVM,0,0,rbf,0,0.5274534161490684,20,1,0,-1,0.9
 BHP,KNN,0,0,canberra,0,0.4936645962732919,20,-1,0,11,0.6
 BHP,ZR,0,0,0,0,0,20,-1,0,-1,0.95
 BHP,RF,20,50,0,11,0.5294117647058824,30,-1,0,-1,0.26666666666666666
 BHP,SVM,0,0,poly,0,0.5389236545682102,30,1,3,-1,0.26666666666666666
 BHP,KNN,0,0,chebyshev,0,0.4863579474342929,30,-1,0,7,0.5333333333333333
 BHP,ZR,0,0,0,0,0,30,-1,0,-1,0.26666666666666666
 BHP,RF,40,20,0,11,0.544949494949495,40,-1,0,-1,0.8
 BHP,SVM,0,0,poly,0,0.5482323232323232,40,1,3,-1,0.8
 BHP,KNN,0,0,chebyshev,0,0.5161616161616162,40,-1,0,11,0.4
 BHP,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 BHP,RF,50,50,0,11,0.5276433121019108,50,-1,0,-1,0.68
 BHP,SVM,0,0,linear,0,0.5419108280254777,50,0.5,0,-1,1.0
 BHP,KNN,0,0,chebyshev,0,0.5029299363057325,50,-1,0,7,0.64
 BHP,ZR,0,0,0,0,0,50,-1,0,-1,1.0
 BHP,RF,30,40,0,11,0.5206675224646984,60,-1,0,-1,0.5333333333333333
 BHP,SVM,0,0,linear,0,0.5471116816431322,60,0.5,0,-1,0.5
 BHP,KNN,0,0,chebyshev,0,0.49961489088575095,60,-1,0,11,0.45
 BHP,ZR,0,0,0,0,0,60,-1,0,-1,0.5
 BHP,RF,50,30,0,11,0.527720207253886,70,-1,0,-1,0.38571428571428573
 BHP,SVM,0,0,linear,0,0.5507772020725389,70,0.5,0,-1,0.32857142857142857
 BHP,KNN,0,0,chebyshev,0,0.5106217616580311,70,-1,0,5,0.5
 BHP,ZR,0,0,0,0,0,70,-1,0,-1,0.32857142857142857
 BHP,RF,20,30,0,11,0.5291503267973856,80,-1,0,-1,0.5375
 BHP,SVM,0,0,rbf,0,0.5369934640522875,80,1,0,-1,0.4875
 BHP,KNN,0,0,euclidean,0,0.5205228758169934,80,-1,0,11,0.4625
 BHP,ZR,0,0,0,0,0,80,-1,0,-1,0.4625
 BHP,RF,10,50,0,11,0.5335968379446641,90,-1,0,-1,0.5222222222222223
 BHP,SVM,0,0,linear,0,0.5520421607378129,90,0.5,0,-1,0.5222222222222223
 BHP,KNN,0,0,euclidean,0,0.5193675889328063,90,-1,0,5,0.4888888888888889
 BHP,ZR,0,0,0,0,0,90,-1,0,-1,0.5222222222222223
 BHP,RF,20,30,0,11,0.5364361702127659,100,-1,0,-1,0.56
 BHP,SVM,0,0,linear,0,0.548936170212766,100,0.5,0,-1,0.67
 BHP,KNN,0,0,euclidean,0,0.5348404255319149,100,-1,0,3,0.66
 BHP,ZR,0,0,0,0,0,100,-1,0,-1,0.67
 CUZ,RF,20,10,0,11,0.5928659286592866,10,-1,0,-1,0.6
 CUZ,SVM,0,0,poly,0,0.596309963099631,10,0.5,3,-1,0.6
 CUZ,KNN,0,0,euclidean,0,0.586469864698647,10,-1,0,11,0.3
 CUZ,ZR,0,0,0,0,0,10,-1,0,-1,0.1
 CUZ,RF,50,20,0,11,0.37866004962779154,20,-1,0,-1,0.3
 CUZ,SVM,0,0,rbf,0,0.3779156327543424,20,10,0,-1,0.3
 CUZ,KNN,0,0,euclidean,0,0.3816377171215881,20,-1,0,5,0.2
 CUZ,ZR,0,0,0,0,0,20,-1,0,-1,0.6
 CUZ,RF,40,30,0,11,0.4625,30,-1,0,-1,0.06666666666666667
 CUZ,SVM,0,0,rbf,0,0.4915,30,0.5,0,-1,0.06666666666666667
 CUZ,KNN,0,0,canberra,0,0.41,30,-1,0,9,0.06666666666666667
 CUZ,ZR,0,0,0,0,0,30,-1,0,-1,0.03333333333333333
 CUZ,RF,30,50,0,11,0.4960907944514502,40,-1,0,-1,0.675
 CUZ,SVM,0,0,linear,0,0.5291298865069357,40,0.5,0,-1,0.65
 CUZ,KNN,0,0,euclidean,0,0.44741488020176545,40,-1,0,9,0.55
 CUZ,ZR,0,0,0,0,0,40,-1,0,-1,0.65
 CUZ,RF,30,50,0,11,0.5254452926208651,50,-1,0,-1,0.64
 CUZ,SVM,0,0,linear,0,0.5498727735368957,50,0.5,0,-1,0.62
 CUZ,KNN,0,0,euclidean,0,0.47404580152671755,50,-1,0,9,0.66
 CUZ,ZR,0,0,0,0,0,50,-1,0,-1,0.62
 CUZ,RF,20,30,0,11,0.5371794871794872,60,-1,0,-1,0.16666666666666666
 CUZ,SVM,0,0,linear,0,0.5671794871794872,60,0.5,0,-1,0.016666666666666666
 CUZ,KNN,0,0,braycurtis,0,0.5061538461538462,60,-1,0,11,0.18333333333333332
 CUZ,ZR,0,0,0,0,0,60,-1,0,-1,0.016666666666666666
 CUZ,RF,10,50,0,11,0.5510996119016818,70,-1,0,-1,0.08571428571428572
 CUZ,SVM,0,0,linear,0,0.5824062095730919,70,0.5,0,-1,0.0
 CUZ,KNN,0,0,hamming,0,0.530659767141009,70,-1,0,11,0.24285714285714285
 CUZ,ZR,0,0,0,0,0,70,-1,0,-1,0.0
 CUZ,RF,40,20,0,11,0.5383812010443865,80,-1,0,-1,0.0625
 CUZ,SVM,0,0,linear,0,0.5919060052219322,80,0.5,0,-1,0.0
 CUZ,KNN,0,0,canberra,0,0.5266318537859008,80,-1,0,11,0.1625
 CUZ,ZR,0,0,0,0,0,80,-1,0,-1,0.0
 CUZ,RF,10,40,0,11,0.5307894736842105,90,-1,0,-1,0.34444444444444444
 CUZ,SVM,0,0,linear,0,0.595,90,0.5,0,-1,0.3333333333333333
 CUZ,KNN,0,0,euclidean,0,0.5173684210526316,90,-1,0,3,0.36666666666666664
 CUZ,ZR,0,0,0,0,0,90,-1,0,-1,0.3333333333333333
 CUZ,RF,50,20,0,11,0.5351925630810093,100,-1,0,-1,0.62
 CUZ,SVM,0,0,linear,0,0.5601593625498008,100,1,0,-1,0.69
 CUZ,KNN,0,0,chebyshev,0,0.5365205843293492,100,-1,0,11,0.53
 CUZ,ZR,0,0,0,0,0,100,-1,0,-1,0.69
 CWEN,RF,20,40,0,11,0.5135483870967742,10,-1,0,-1,0.4
 CWEN,SVM,0,0,poly,0,0.5135483870967742,10,1,3,-1,0.4
 CWEN,KNN,0,0,chebyshev,0,0.44,10,-1,0,9,0.5
 CWEN,ZR,0,0,0,0,0,10,-1,0,-1,0.4
 CWEN,RF,10,10,0,11,0.4040268456375839,20,-1,0,-1,0.65
 CWEN,SVM,0,0,linear,0,0.3865771812080537,20,0.5,0,-1,0.95
 CWEN,KNN,0,0,braycurtis,0,0.3610738255033557,20,-1,0,7,0.45
 CWEN,ZR,0,0,0,0,0,20,-1,0,-1,1.0
 CWEN,RF,30,10,0,11,0.4323943661971831,30,-1,0,-1,0.4
